,行业,代码,名称,总市值(亿),流通市值(亿),市盈率-动态,市净率,29日主力净流入-总净额(亿),29日涨跌幅(%),60日涨跌幅(%),年初至今涨跌幅(%)
1292,电池,002580,圣阳股份,61.63540925,61.42760904,25.39,2.77,-7.35,-13.11,13.07,60.9
1293,家用轻工,605155,西大门,23.73272782,23.42917282,25.76,1.89,0.22,6.9,9.94,26.3
1294,家用轻工,001323,慕思股份,125.403135,26.96817915,26.56,2.95,0.1,5.14,0.55,-14.88
1295,家用轻工,301004,嘉益股份,102.88910664,95.14873796,16.94,5.89,0.02,-1.39,18.31,-12.08
1296,家用轻工,301376,致欧科技,73.35541899,35.28642078,16.54,2.24,-0.09,-3.34,2.99,-3.65
1297,家用轻工,001211,双枪科技,16.7112,15.54990506,44.9,1.93,-0.22,4.3,14.62,20.95
1298,家用轻工,873132,泰鹏智能,20.29188,6.89019013,48.48,7.91,-0.24,-5.97,18.41,102.31
1299,家用轻工,605268,王力安防,41.81854425,41.01213863,43.93,2.66,-0.44,9.57,21.85,14.27
1300,家用轻工,301588,美新科技,22.46600551,13.86488559,34.78,2.43,-0.46,4.36,16.45,-5.97
1301,家用轻工,603091,众鑫股份,66.26096174,13.25219326,22.95,3.35,-0.51,28.89,57.57,41.41
1302,家用轻工,301101,明月镜片,93.21949746,88.31813481,49.43,5.77,-0.78,6.86,-5.03,9.16
1303,家用轻工,001222,源飞宠物,35.276472,14.51515758,34.76,2.66,-0.86,-6.03,34.3,17.86
1304,家用轻工,002301,齐心集团,50.92434007,50.69010974,26.05,1.66,-0.88,-4.72,-1.26,0.28
1305,家用轻工,002615,哈尔斯,39.11986271,25.67744457,23.6,2.37,-0.9,4.62,16.69,8.96
1306,家用轻工,002489,浙江永强,80.90430847,71.35597901,5.44,1.85,-0.96,-2.61,5.37,16.56
1307,家用轻工,301287,康力源,27.594713,7.04927577,36.81,2.44,-1.01,4.03,30.65,48.3
1308,家用轻工,300729,乐歌股份,49.02136706,45.9641957,23.67,1.37,-1.58,-4.84,2.43,-7.89
1309,家用轻工,300993,玉马科技,45.84992256,35.90033616,37.97,3.18,-2.14,24.41,52.77,32.98
1310,家用轻工,300163,先锋新材,17.9646,16.12489803,17.94,3.53,-2.6,-10.21,27.18,61.97
1311,家用轻工,002103,广博股份,56.52607843,39.89455489,47.25,5.24,-3.17,-9.57,12.2,11.96
1312,家用轻工,301501,恒鑫生活,86.00385,20.39166635,26.26,4.35,-3.36,-2.0,72.45,113.87
1313,家用轻工,605099,共创草坪,135.4336824,134.910348,21.7,5.1,-4.5,12.01,87.96,65.78
1314,煤炭行业,601918,新集能源,172.53008388,172.53008388,8.11,1.07,1.57,-1.19,-3.9,-7.24
1315,煤炭行业,600997,开滦股份,97.49091085,97.49091085,36.23,0.7,0.08,6.79,-1.13,-5.54
1316,煤炭行业,600508,上海能源,87.8825088,87.8825088,21.0,0.69,-0.27,5.93,4.56,-8.09
1317,煤炭行业,601101,昊华能源,102.67185212,102.67185212,9.28,0.88,-0.8,4.41,8.03,-8.24
1318,煤炭行业,601666,平煤股份,192.56678616,192.11571732,31.72,0.85,-0.83,-2.51,-2.63,-17.67
1319,煤炭行业,600758,辽宁能源,53.93830968,53.88633048,14.29,0.95,-1.14,7.65,14.61,18.6
1320,煤炭行业,600546,山煤国际,180.79999997,180.79999997,17.73,1.17,-3.1,0.11,-5.2,-18.13
1321,食品饮料,600073,光明肉业,69.76707272,69.76707272,10.53,1.4,0.59,-11.95,-4.74,8.3
1322,食品饮料,605016,百龙创园,93.41073997,93.41073997,27.38,5.18,0.38,2.33,59.08,72.54
1323,食品饮料,603102,百合股份,27.3856,15.34640029,19.45,1.67,0.25,-8.81,-0.35,21.91
1324,食品饮料,003000,劲仔食品,58.21043593,38.7808277,21.54,4.29,0.19,-17.44,-5.7,-3.66
1325,食品饮料,603170,宝立食品,49.681242,19.724202,21.32,3.72,0.18,-11.06,-8.2,-17.03
1326,食品饮料,002626,金达威,121.62099334,121.60304734,24.97,2.94,0.04,10.83,36.86,35.65
1327,食品饮料,603020,爱普股份,35.4494941,35.4494941,27.06,1.1,-0.0,3.36,14.91,22.35
1328,食品饮料,605089,味知香,34.362,34.362,44.04,2.88,-0.07,2.85,3.28,1.3
1329,食品饮料,001215,千味央厨,27.87533196,27.76947992,32.5,1.51,-0.07,-2.71,0.53,-6.49
1330,食品饮料,605077,华康股份,51.18484672,50.57334427,15.79,1.64,-0.08,2.98,18.94,18.78
1331,食品饮料,603866,桃李面包,89.58427268,89.58427268,26.65,1.79,-0.12,-1.06,-3.45,-13.45
1332,食品饮料,002216,三全食品,98.29277657,70.4626464,11.79,2.26,-0.13,-5.58,-5.49,-4.44
1333,食品饮料,832786,骑士乳业,20.8425841,14.17698656,48.92,2.88,-0.16,-13.69,-24.07,42.02
1334,食品饮料,002956,西麦食品,49.78405536,49.77901912,22.82,3.37,-0.24,-6.66,21.92,37.23
1335,食品饮料,603235,天新药业,123.804184,41.59003856,14.16,2.73,-0.25,2.5,-0.77,13.67
1336,食品饮料,002991,甘源食品,57.06673174,30.41748208,27.04,3.56,-0.27,-5.67,-24.65,-33.29
1337,食品饮料,605567,春雪食品,21.06,21.06,47.15,1.97,-0.28,5.08,15.97,18.31
1338,食品饮料,603755,日辰股份,26.08331862,26.08331862,36.92,3.62,-0.29,-0.19,-2.0,-1.49
1339,食品饮料,002661,克明食品,35.61242462,33.64844681,10.38,1.55,-0.3,1.33,5.53,9.19
1340,食品饮料,603043,广州酒家,89.80891011,89.80891011,44.02,2.46,-0.37,-4.89,0.89,-2.23
1341,食品饮料,600429,三元股份,69.87485079,69.33690882,19.89,1.39,-0.38,-5.33,2.89,5.23
1342,食品饮料,836826,盖世食品,17.76119889,7.60708216,49.93,5.25,-0.42,-7.52,-15.17,22.72
1343,食品饮料,002695,煌上煌,63.83232319,58.34060838,35.97,2.32,-0.44,9.81,13.65,35.51
1344,食品饮料,600872,中炬高新,148.08622826,146.5648093,20.45,2.7,-0.45,1.82,-9.17,-11.99
1345,食品饮料,605338,巴比食品,46.45197576,46.45197576,31.22,2.21,-0.46,-4.75,-1.67,17.73
1346,食品饮料,600597,光明乳业,117.85950674,117.85793354,20.89,1.22,-0.47,-2.84,-0.35,0.12
1347,食品饮料,300908,仲景食品,43.143,36.51834773,22.28,2.61,-0.48,-4.06,1.2,-1.3
1348,食品饮料,001219,青岛食品,27.27822663,26.57572549,22.93,2.73,-0.48,-2.38,-1.89,4.17
1349,食品饮料,001318,阳光乳业,36.915396,36.915396,41.84,2.68,-0.51,-5.14,-8.93,16.71
1350,食品饮料,300973,立高食品,83.11231789,57.19108399,23.51,3.63,-0.53,-10.35,11.85,27.35
1351,食品饮料,603027,千禾味业,120.75840261,112.94600433,18.8,3.17,-0.54,-1.84,3.25,-2.97
1352,食品饮料,002852,道道全,39.6939424,32.98348329,9.66,1.82,-0.54,10.75,19.96,41.94
1353,食品饮料,002946,新乳业,146.05686382,144.36525807,27.41,4.6,-0.56,-19.19,1.68,19.26
1354,食品饮料,002597,金禾实业,133.04368344,132.69228529,13.75,1.8,-0.64,-8.51,0.04,6.26
1355,食品饮料,002582,好想你,45.01465515,34.26927409,28.27,1.42,-0.69,-8.09,-1.48,36.25
1356,食品饮料,300791,仙乐健康,70.83702028,59.15319126,25.8,3.17,-0.7,-10.51,22.87,16.53
1357,食品饮料,002507,涪陵榨菜,149.20173032,148.55464679,13.7,1.76,-0.73,-4.23,-2.19,-5.69
1358,食品饮料,600300,维维股份,55.95311943,55.95311943,19.73,1.67,-0.76,-9.19,-3.62,11.97
1359,食品饮料,603697,有友食品,55.34335748,55.34335748,27.49,3.19,-0.9,-18.71,10.69,29.79
1360,食品饮料,600305,恒顺醋业,85.53024911,85.26099002,37.83,2.62,-0.97,-3.5,1.44,-1.9
1361,食品饮料,300146,汤臣倍健,198.82883088,132.0954872,10.94,1.82,-0.99,-2.42,7.25,0.0
1362,食品饮料,603317,天味食品,120.77057974,120.77057974,40.4,2.97,-1.06,-3.65,-19.46,-11.34
1363,食品饮料,000848,承德露露,93.99307881,93.14079961,10.91,2.83,-1.29,-14.04,0.56,3.0
1364,食品饮料,688089,嘉必优,42.58220736,42.58220736,23.66,2.72,-1.36,-3.81,1.81,34.36
1365,食品饮料,002286,保龄宝,43.90355739,42.68327102,21.8,2.09,-1.37,-6.7,45.47,57.79
1366,食品饮料,600186,莲花控股,109.25473039,108.81066586,27.04,6.17,-1.51,-0.98,-9.78,6.84
1367,食品饮料,839273,一致魔芋,40.84197149,26.8190783,44.98,6.73,-1.78,-18.77,-11.06,171.1
1368,食品饮料,605198,安德利,150.67392,110.6366976,43.77,5.52,-1.98,-29.61,17.04,60.17
1369,食品饮料,300783,三只松鼠,107.468,74.931728,11.24,3.56,-2.02,-10.78,-12.3,-26.82
1370,食品饮料,603517,绝味食品,93.7484995,93.7484995,19.53,1.52,-2.23,-6.36,-12.05,-3.97
1371,食品饮料,002557,洽洽食品,110.37758217,110.14154977,35.72,2.18,-2.52,-3.49,-16.69,-21.43
1372,食品饮料,605337,李子园,50.09299557,50.09299557,18.93,3.18,-2.53,-15.95,2.34,17.59
1373,食品饮料,300829,金丹科技,38.10506731,26.15585729,24.67,1.67,-3.0,-12.49,3.53,-7.63
1374,食品饮料,002570,贝因美,67.82672131,67.82370691,39.62,4.2,-3.85,-1.41,-5.42,49.17
1375,装修装饰,603929,亚翔集成,77.8764,77.8764,23.75,4.57,1.1,34.73,21.38,36.55
1376,装修装饰,601886,江河集团,82.02934914,82.02934914,14.2,1.16,0.38,30.4,36.35,44.8
1377,装修装饰,002081,金 螳 螂,98.51250886,98.08468049,11.5,0.73,-0.13,7.25,18.53,6.92
1378,装修装饰,603408,建霖家居,50.7100209,50.7100209,10.28,1.59,-0.13,2.44,4.91,-5.82
1379,装修装饰,002375,亚厦股份,54.26985817,53.73514477,20.33,0.68,-0.23,4.94,15.06,6.86
1380,装修装饰,605287,德才股份,21.7,21.7,12.39,1.38,-0.4,13.1,30.47,27.57
1381,装修装饰,000055,方大集团,46.49875403,29.26449678,35.2,0.76,-0.45,5.58,13.35,11.31
1382,非金属材料,001359,平安电工,67.93125902,16.984356,32.43,3.72,0.61,24.38,23.88,43.33
1383,非金属材料,001296,长江材料,31.36925073,16.11572579,23.62,1.85,-0.01,19.18,20.73,23.86
1384,非金属材料,839792,东和新材,22.629318,13.71905315,29.11,2.29,-0.1,6.62,25.41,55.87
1385,非金属材料,688300,联瑞新材,117.06426331,117.06426331,46.43,7.92,-0.11,20.28,15.21,-1.36
1386,非金属材料,836675,秉扬科技,22.7084316,10.41652155,27.95,3.84,-0.16,7.4,12.74,62.24
1387,非金属材料,001301,尚太科技,130.36650753,80.66590823,13.62,2.08,-0.2,9.69,-2.38,-26.23
1388,非金属材料,688357,建龙微纳,28.05639807,28.05639807,27.6,1.67,-0.42,8.18,13.06,29.04
1389,非金属材料,300743,天地数码,29.703634,25.00204249,23.18,5.04,-0.54,4.31,39.0,33.24
1390,非金属材料,300035,中科电气,113.57519938,96.66132367,21.11,2.45,-0.92,14.35,14.43,12.72
1391,非金属材料,600330,天通股份,90.90411646,90.90411646,47.38,1.14,-1.07,9.84,13.38,4.1
1392,非金属材料,603612,索通发展,93.79306963,93.79306963,9.59,1.77,-1.35,13.44,17.54,39.38
1393,非金属材料,002057,中钢天源,69.88501955,69.84248971,26.49,2.24,-1.59,11.94,27.69,29.47
1394,航天航空,688239,航宇科技,66.78326503,66.30197894,38.97,3.59,-0.54,10.83,16.82,21.85
1395,航天航空,002985,北摩高科,96.43665616,57.56297036,44.82,3.79,-0.72,6.29,24.67,23.76
1396,航天航空,688685,迈信林,78.25408951,78.25408951,48.31,10.11,-1.28,-6.89,-8.42,62.91
1397,航天航空,300900,广联航空,69.74108529,51.70165016,37.95,5.42,-1.91,-3.53,24.44,6.68
1398,航天航空,688510,航亚科技,59.55719114,59.55719114,48.54,5.28,-2.33,19.53,40.72,33.86
1399,航天航空,300775,三角防务,144.71463382,140.49537135,28.13,2.53,-2.35,5.85,8.54,6.02
1400,光伏设备,300827,上能电气,125.32043909,95.62932382,35.74,5.68,1.61,28.16,27.56,-20.39
1401,光伏设备,688503,聚和材料,109.22978309,81.53403823,30.46,2.35,1.47,43.37,39.55,2.85
1402,光伏设备,300842,帝科股份,64.64366261,57.54178044,46.67,3.73,0.72,15.46,16.68,11.98
1403,光伏设备,603381,永臻股份,51.08128699,30.6022438,47.55,1.4,0.18,4.86,10.69,0.8
1404,光伏设备,301266,宇邦新材,40.51223724,38.43332229,30.11,2.27,0.18,19.94,22.21,10.39
1405,光伏设备,603628,清源股份,35.48448,35.27302464,27.73,2.76,-0.03,10.16,14.69,4.43
1406,光伏设备,603396,金辰股份,37.31930257,37.31930257,39.73,1.46,-0.24,10.46,13.96,0.71
1407,光伏设备,688726,拉普拉斯,187.13910146,16.76499647,18.56,5.13,-0.27,16.86,20.14,3.45
1408,光伏设备,603105,芯能科技,42.45055346,42.45055346,38.48,2.15,-0.62,4.55,3.79,-3.63
1409,光伏设备,000821,京山轻机,75.24327318,73.04181229,19.71,1.84,-0.83,11.43,8.54,-2.42
1410,光伏设备,688516,奥特维,106.27526612,98.29884884,18.81,2.96,-0.9,5.23,-2.63,-19.28
1411,光伏设备,301636,泽润新能,37.01140343,8.77427498,28.12,3.41,-0.96,6.37,75.29,75.29
1412,光伏设备,300776,帝尔激光,158.47361271,97.09119847,24.29,4.66,-1.0,7.05,0.64,-8.32
1413,光伏设备,688408,中信博,102.89524665,102.89524665,23.35,2.39,-1.29,12.89,1.08,-33.85
1414,光伏设备,002897,意华股份,73.83590933,69.4259208,28.56,2.98,-1.53,-0.18,5.55,-7.76
1415,光伏设备,300724,捷佳伟创,196.21477658,162.03086116,6.93,1.72,-2.59,10.33,5.79,-9.0
1416,光伏设备,002617,露笑科技,148.6483563,146.2093758,37.9,2.39,-6.29,-3.98,9.65,1.05
1417,通信设备,688100,威胜信息,177.69502225,177.69502225,31.88,5.62,0.02,8.43,3.55,1.29
1418,通信设备,688080,映翰通,34.6365139,34.6365139,38.88,3.29,-0.48,-5.74,16.99,43.34
1419,通信设备,002491,通鼎互联,70.47868485,67.41166631,13.38,2.63,-0.76,11.03,37.74,11.48
1420,通信设备,002296,辉煌科技,44.87966438,40.02225915,11.77,1.92,-1.31,5.79,14.17,19.88
1421,通信设备,688668,鼎通科技,85.48377994,85.48377994,40.4,4.75,-3.31,14.57,56.98,32.46
1422,通信设备,300638,广和通,199.63028375,138.98724424,42.37,5.77,-3.56,3.0,1.28,31.72
1423,通信设备,600105,永鼎股份,128.21694414,128.21694414,11.06,3.89,-8.62,6.95,61.81,78.62
1424,光学光电子,003015,日久光电,51.43520006,45.27450964,45.84,5.45,1.26,30.02,36.87,29.7
1425,光学光电子,605118,力鼎光电,110.5150644,109.5549156,48.58,7.71,1.13,17.98,60.75,53.77
1426,光学光电子,002983,芯瑞达,47.05545733,26.98385557,25.57,3.54,0.06,9.2,31.95,8.61
1427,光学光电子,301106,骏成科技,31.37050611,9.00951261,31.54,2.58,-0.12,9.35,19.01,11.2
1428,光学光电子,300939,秋田微,37.836,37.836,48.55,2.82,-0.2,11.0,17.78,-2.69
1429,光学光电子,300752,隆利科技,46.40813796,31.94043011,37.9,3.77,-0.46,7.91,13.34,19.47
1430,光学光电子,300389,艾比森,43.36928725,27.39880522,29.78,2.91,-0.46,9.12,22.65,-0.09
1431,光学光电子,603297,永新光学,97.9902808,97.61877456,44.02,5.16,-0.54,6.9,4.78,-5.17
1432,光学光电子,688150,莱特光电,106.2837662,47.36456659,43.65,5.92,-0.64,9.13,26.91,17.95
1433,光学光电子,300241,瑞丰光电,39.674056,33.10810721,36.09,1.85,-0.72,12.21,22.46,5.67
1434,光学光电子,300708,聚灿光电,85.42713466,65.59955027,34.76,3.16,-0.81,13.73,11.84,1.78
1435,光学光电子,002876,三利谱,43.7320604,37.46077662,36.89,1.85,-0.82,4.62,8.59,-1.41
1436,光学光电子,002745,木林森,119.92064504,86.02582314,21.0,0.92,-0.95,2.93,1.76,-7.34
1437,光学光电子,688181,八亿时空,41.04376784,41.04376784,42.68,1.99,-0.98,2.87,21.11,-7.23
1438,光学光电子,300545,联得装备,57.77928367,36.64346478,33.75,2.96,-1.06,7.83,11.73,3.08
1439,光学光电子,300303,聚飞光电,87.1740626,81.75115581,30.84,2.41,-1.07,7.47,8.41,-7.47
1440,光学光电子,002106,莱宝高科,73.54604387,73.37083136,24.51,1.36,-1.15,3.49,13.38,-3.61
1441,光学光电子,300566,激智科技,50.32188774,43.5450501,21.38,2.51,-1.27,7.42,10.74,-2.25
1442,光学光电子,300790,宇瞳光学,76.95627439,61.10858977,39.39,3.17,-1.39,3.26,-1.11,8.32
1443,光学光电子,300088,长信科技,150.61333481,149.87586991,47.24,1.77,-1.56,6.35,12.08,-6.94
1444,光学光电子,301379,天山电子,53.4632105,34.27486979,37.18,4.01,-1.57,37.51,46.75,90.3
1445,光学光电子,300940,南极光,53.32332709,35.31368894,44.84,4.81,-1.65,20.35,55.82,77.41
1446,光学光电子,300232,洲明科技,77.68682844,63.10223909,35.59,1.7,-2.1,5.33,15.96,7.39
1447,光学光电子,003019,宸展光电,54.04776872,51.69118504,27.2,3.56,-2.85,4.0,10.14,22.17
1448,光学光电子,002765,蓝黛科技,83.3419699,76.15739577,39.94,3.31,-9.31,-6.84,-7.73,49.47
1449,美容护理,603238,诺邦股份,31.2593349,31.2593349,25.68,2.27,-0.07,-0.11,24.01,39.1
1450,美容护理,001206,依依股份,41.49017052,23.85718945,19.18,2.28,-0.21,0.49,35.1,38.86
1451,美容护理,001328,登康口腔,77.40934048,19.3523576,44.85,5.66,-0.32,-12.41,0.45,44.99
1452,美容护理,003006,百亚股份,109.30239778,109.0289623,20.92,8.1,-0.35,-19.97,-2.45,8.53
1453,美容护理,300856,科思股份,73.11309989,70.172306,38.07,2.78,-0.8,-1.66,-0.9,-15.04
1454,美容护理,603983,丸美生物,162.3649,162.3649,30.06,4.9,-0.81,-16.51,-4.68,27.49
1455,美容护理,301371,敷尔佳,133.5106968,19.8357224,36.52,2.49,-1.04,-6.79,-1.65,-8.06
1456,美容护理,605009,豪悦护理,85.98404247,85.80493207,23.72,2.64,-1.54,-21.18,5.04,42.73
1457,美容护理,600315,上海家化,146.61248624,146.61248624,16.88,2.14,-2.1,-11.31,-0.18,28.98
1458,美容护理,300886,华业香料,21.841016,12.7447196,47.68,3.82,-2.18,-0.71,45.78,56.23
1459,美容护理,300740,水羊股份,63.60967523,58.5554884,37.97,3.08,-4.06,-17.97,35.58,23.37
1460,航运港口,002320,海峡股份,146.88669702,146.88669702,30.79,3.4,0.35,10.37,7.33,1.23
1461,航运港口,601326,秦港股份,188.2957844,160.3297383,11.19,0.96,-0.2,4.66,6.31,0.6
1462,航运港口,600190,退市锦港,10.0114575,8.89742265,10.64,-7.2,-0.38,-49.49,-62.12,-68.94
1463,航运港口,000507,珠海港,51.87304808,50.89153529,16.57,1.02,-0.51,2.73,7.43,11.9
1464,航运港口,600428,中远海特,180.00117791,140.82029058,13.03,1.1,-0.56,5.48,9.88,-10.14
1465,航运港口,600717,天津港,135.72864868,135.72864868,12.33,0.7,-0.67,5.16,8.06,-1.68
1466,航运港口,600017,日照港,100.57388214,100.57388214,16.59,0.74,-0.81,4.82,6.51,5.14
1467,航运港口,603162,海通发展,78.93502387,23.50239305,29.18,1.89,-0.84,3.02,1.67,-6.26
1468,航运港口,001205,盛航股份,30.81371399,26.12874214,20.31,1.51,-0.95,1.17,0.86,-14.5
1469,航运港口,603167,渤海轮渡,51.51206643,51.51206643,20.78,1.4,-1.02,9.67,28.87,27.38
1470,航运港口,601083,锦江航运,148.435564,22.265564,10.4,1.73,-1.64,1.68,2.14,24.27
1471,航运港口,000905,厦门港务,60.3833012,60.3831791,23.93,1.21,-1.89,2.39,5.44,14.49
1472,航运港口,002040,南 京 港,50.21559716,49.80886486,31.3,1.51,-2.31,-2.29,51.85,55.54
1473,航运港口,603209,兴通股份,49.01,42.224,16.61,1.53,-2.73,2.45,7.1,-4.44
1474,航运港口,601022,宁波远洋,130.0781534,24.7141534,18.57,2.25,-2.94,3.64,29.09,25.82
1475,航运港口,601975,招商南油,138.29345706,138.29345706,12.15,1.24,-2.97,5.49,4.73,-7.99
1476,航运港口,000582,北部湾港,195.0217142,152.53248227,24.86,1.07,-4.98,-5.18,-14.89,5.11
1477,计算机设备,870976,视声智能,19.13613198,11.49655584,31.42,7.7,-0.1,1.81,13.75,46.9
1478,计算机设备,301589,诺瓦星云,139.2821568,51.92490874,34.04,3.82,-0.19,10.15,2.33,-12.89
1479,计算机设备,688288,鸿泉物联,28.44386348,28.44386348,35.19,3.8,-0.41,-7.24,-17.69,74.84
1480,计算机设备,002835,同为股份,39.96984484,23.17904446,19.19,3.42,-0.93,0.77,11.72,-3.55
1481,计算机设备,301608,博实结,70.373292,14.07837516,43.65,3.48,-1.0,-9.97,10.35,16.23
1482,计算机设备,002970,锐明技术,83.40421642,56.57103617,20.7,4.92,-1.41,-5.22,2.97,-0.38
1483,计算机设备,300130,新国都,186.92506103,143.08387017,29.88,4.28,-9.93,22.72,53.33,53.54
1484,采掘行业,605086,龙高股份,46.9504,46.9504,46.06,3.79,-0.54,3.8,4.47,-15.78
1485,采掘行业,002554,惠博普,38.27776607,38.27061483,31.13,1.63,-1.07,4.76,22.65,14.34
1486,采掘行业,600339,中油工程,188.71038452,188.71038452,24.3,0.71,-1.96,7.3,7.3,-5.59
1487,采掘行业,603505,金石资源,132.51691556,132.51691556,49.55,8.12,-2.01,1.01,-1.78,-7.25
1488,采掘行业,300157,新锦动力,36.99011014,34.69295893,13.78,-20.22,-4.2,26.22,75.63,68.97
1489,采掘行业,603619,中曼石油,90.84950759,90.84950759,9.89,2.14,-9.42,11.68,20.77,1.5
1490,航空机场,000089,深圳机场,146.01478904,146.01285909,22.41,1.3,0.03,1.58,10.05,5.17
1491,航空机场,600897,厦门空港,63.3322746,63.3322746,12.54,1.42,-0.21,3.68,8.27,-0.26
1492,航空机场,002928,华夏航空,110.56789408,110.56789408,33.72,3.21,-0.49,0.46,11.76,11.47
1493,航空机场,000099,中信海直,168.49727376,168.49727376,46.18,3.17,-3.27,-1.68,1.21,-17.23
1494,包装材料,002191,劲嘉股份,58.94222066,58.49747616,22.12,0.89,0.45,-3.33,10.03,-3.33
1495,包装材料,002014,永新股份,73.19277799,72.21818976,20.58,3.18,-0.1,-1.64,5.94,15.57
1496,包装材料,600210,紫江企业,104.35144767,104.35144767,15.41,1.78,-0.16,4.56,8.18,4.08
1497,包装材料,301223,中荣股份,33.08275103,19.18817978,21.01,1.14,-0.19,3.69,10.52,8.76
1498,包装材料,603687,大胜达,42.35245353,42.35245353,35.54,1.3,-0.19,2.94,8.91,6.5
1499,包装材料,002752,昇兴股份,55.19589344,55.18741844,14.85,1.62,-0.63,0.89,6.2,-9.6
1500,包装材料,601968,宝钢包装,65.4474863,65.4474863,28.53,1.46,-0.63,6.0,13.5,4.27
1501,包装材料,300501,海顺新材,32.0885868,20.75837355,46.46,2.07,-0.67,18.27,20.14,26.66
1502,包装材料,002228,合兴包装,44.35456379,44.20379236,22.28,1.41,-0.73,7.83,24.08,23.67
1503,包装材料,002787,华源控股,28.15483432,21.07233358,31.81,1.54,-0.8,0.36,4.87,7.97
1504,包装材料,603022,新通联,20.76,20.76,41.56,2.61,-0.92,14.32,26.43,43.77
1505,包装材料,002303,美盈森,57.57777056,35.81453599,17.91,1.32,-1.21,2.45,18.99,8.99
1506,包装材料,003003,天元股份,22.66554206,14.8844728,39.39,1.8,-1.69,5.77,31.89,36.24
1507,包装材料,002701,奥瑞金,153.32965209,153.18860508,5.77,1.63,-2.14,6.39,13.88,7.93
1508,酿酒行业,600059,古越龙山,99.08466029,99.08466029,41.97,1.68,0.71,7.33,26.99,23.52
1509,酿酒行业,000869,张  裕Ａ,145.58423913,98.61893373,22.85,1.38,0.06,-7.03,0.14,-4.91
1510,酿酒行业,600197,伊力特,69.74595329,69.74595329,12.09,1.82,-0.62,1.73,2.36,-12.26
1511,酿酒行业,002646,天佑德酒,46.17588491,45.59405798,17.1,1.6,-0.75,-0.93,6.68,-10.8
1512,酿酒行业,603919,金徽酒,93.64019545,93.64019545,10.01,2.83,-1.07,-2.33,-2.12,-3.4
1513,酿酒行业,000860,顺鑫农业,117.34753766,117.34753766,10.39,1.63,-1.49,1.8,-5.44,-18.12
1514,酿酒行业,600559,老白干酒,154.3178938,153.4342432,25.31,3.11,-2.75,2.24,-2.32,-17.47
1515,酿酒行业,600702,舍得酒业,173.12373259,172.86203142,12.5,2.49,-3.47,1.11,-11.8,-20.67
1516,酿酒行业,601579,会稽山,93.68715012,93.68715012,24.99,2.59,-4.2,-16.07,62.02,83.13
1517,农牧饲渔,603151,邦基科技,38.89928253,18.90294333,34.73,3.07,0.86,54.45,77.83,132.66
1518,农牧饲渔,600540,新赛股份,29.88277574,29.88277574,41.07,5.93,0.09,5.12,-16.29,30.46
1519,农牧饲渔,603182,嘉华股份,23.185095,13.11478488,16.23,2.12,-0.05,5.14,13.9,23.49
1520,农牧饲渔,600359,新农开发,28.23194868,28.23194868,23.35,4.01,-0.09,3.93,2.35,15.81
1521,农牧饲渔,600965,福成股份,41.50813842,41.50813842,43.29,1.93,-0.19,-1.55,-16.2,16.82
1522,农牧饲渔,603231,索宝蛋白,32.56719376,18.07584354,18.31,1.75,-0.21,0.41,9.25,5.85
1523,农牧饲渔,839371,欧福蛋业,22.37301887,21.08888477,32.68,4.08,-0.25,-8.92,-20.68,60.62
1524,农牧饲渔,600354,敦煌种业,34.62381645,34.62381645,13.55,4.84,-0.35,4.47,-0.61,10.81
1525,农牧饲渔,601952,苏垦农发,136.6976,136.6976,41.46,2.05,-0.37,2.69,-2.75,3.55
1526,农牧饲渔,603609,禾丰股份,79.29457526,79.29457526,16.81,1.22,-0.4,-3.66,2.96,1.4
1527,农牧饲渔,600371,万向德农,27.3853008,27.3853008,30.19,4.96,-0.44,2.52,-7.69,10.38
1528,农牧饲渔,603477,巨星农牧,107.31879806,107.31879806,20.69,3.48,-0.48,-4.36,-10.32,19.68
1529,农牧饲渔,600251,冠农股份,62.237186,62.237186,8.4,1.68,-0.63,7.09,8.83,11.1
1530,农牧饲渔,605296,神农集团,163.80225565,163.41742386,17.91,3.3,-0.64,2.26,0.22,12.67
1531,农牧饲渔,603717,天域生物,21.58688026,21.58688026,39.2,4.05,-0.84,5.8,3.62,-7.58
1532,农牧饲渔,002124,天邦食品,68.65775541,60.94589767,13.52,1.81,-0.97,0.98,-2.83,10.75
1533,农牧饲渔,300138,晨光生物,64.73541246,53.37398113,14.78,2.05,-1.05,14.87,28.35,56.0
1534,农牧饲渔,002746,仙坛股份,51.80443137,42.72250887,26.97,1.15,-1.08,1.86,0.17,-1.15
1535,农牧饲渔,832419,路斯股份,22.81005312,20.66700122,34.54,4.09,-1.16,-19.22,14.58,52.28
1536,农牧饲渔,300761,立华股份,159.49986661,116.3739335,19.35,1.78,-1.18,-0.52,-8.06,0.47
1537,农牧饲渔,300673,佩蒂股份,39.91235446,25.98356636,44.89,2.27,-1.21,-10.32,12.4,-7.71
1538,农牧饲渔,600313,农发种业,68.93605483,68.93605483,33.39,3.51,-1.27,1.11,-5.63,-5.63
1539,农牧饲渔,603363,傲农生物,97.87136466,60.08336466,11.21,3.35,-1.33,-0.79,5.62,6.21
1540,农牧饲渔,002772,众兴菌业,31.97052249,31.71798891,16.58,0.99,-1.34,2.27,8.4,14.83
1541,农牧饲渔,300967,晓鸣股份,37.08246267,24.67120877,9.36,5.04,-1.41,-0.9,-17.66,71.17
